date,model_version,code,name,close,return_5d,return_20d,momentum_acceleration,ma25_distance,volume_ratio_20d,drawdown_252d_high,peak_age,higher_low,ma5_rising,volatility_contracting,long_adjustment,high_base,early_price_setup,confirm_setup,early_grade,margin_data_available,margin_date,margin_buy_latest,margin_sell_latest,margin_buy_change_4obs_pct,margin_buy_change_13obs_pct,strategy,reason
2026-08-28,7.1-EARLY-RESEARCH-R2,6302,住友重機械工業,5673.0,1.0329474621549428,10.865741645495408,-1.6834879492189092,0.01198804016699917,0.9001291168815199,-10.829927695693176,121,True,True,True,False,True,False,False,B,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,1802,大林組,2990.5,1.66581676015638,-7.328788348311122,3.4980138472341604,-3.004099743117361,0.88751850024667,-32.631223248479394,123,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6988,日東電工,3471.0,1.6695957820738183,0.8425334108076665,1.4589624293719017,0.7067752941995797,0.9631542812305881,-14.67551622418879,204,False,True,True,False,True,False,False,B,False,,,,,,NONE,高値持ち合い後 / 5日線上向き / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,8001,伊藤忠商事,2116.5,1.7548076923076916,4.595997034840615,0.6058084335975378,3.6159088238749693,0.9423565109215254,-78.61905242953834,172,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,3099,三越伊勢丹ホールディングス,3535.0,1.7852001151742014,-1.7236586043925528,2.2161147662723395,-1.1288373758167047,1.0233295685409087,-15.672709923664119,41,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,1812,鹿島建設,4834.0,1.8327364651358646,-10.182088442958005,4.378258575875366,-4.681153133257077,0.7140947117772146,-39.875621890547265,133,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8331,千葉銀行,2814.5,2.215362266206644,7.9179447852760765,0.235876069887625,3.028062289056943,1.4863716665264575,-2.696629213483148,8,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 出来高1.5倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,4452,花王,3635.0,2.2215973003374634,7.417257683215128,0.36728287953368133,4.579037009758791,0.5771429749370364,-48.12330526616241,236,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,4751,サイバーエージェント,1335.5,2.297970126388349,-13.053385416666663,5.561316480555014,-3.08136665795814,0.9631004444632186,-30.91050181065701,250,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6762,ＴＤＫ,3112.0,2.3347583031897434,10.688244709229956,-0.3373028741177455,2.130564343568264,0.7744193809336216,-27.87949015063731,62,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,6841,横河電機,5120.0,2.400000000000002,-8.652988403211415,4.563247100802856,-5.9280055267296845,0.6913134956417193,-18.94886813360772,123,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8697,日本取引所グループ,2293.0,2.457551385165324,5.961182994454717,0.9672556365516449,2.1908870507701073,0.9195967543643964,-2.6740237691001645,21,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,4188,三菱ケミカルグループ,1183.5,3.1372549019607954,4.043956043956043,2.1262658909717844,0.8246579543712107,1.8935033586341965,-6.294536817102136,11,False,True,True,False,False,False,False,B,False,,,,,,NONE,5日線上向き / 出来高1.9倍 / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,7269,スズキ,2170.0,3.161397670549082,0.7661945669839687,2.9698490288030897,5.533454591434772,0.690512879300876,-12.252325111200967,183,True,True,True,False,True,False,False,B,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,5735.0,3.166037057024651,8.782245827010616,0.970475600271997,4.6509930439479374,1.6273499761266106,-1.0012083549110984,11,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 出来高1.6倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6305,日立建機,5824.0,3.1892274982282087,4.0371561271882905,2.1799384664311363,4.18008271440633,0.8924482926332261,-19.391003460207614,123,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,4568,第一三共,2931.0,3.4409740603494,1.4537902388369606,3.0775265006401598,5.849723006695506,1.0328099694589055,-29.84681665868837,215,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8035,東京エレクトロン,56230.0,3.573402099834233,7.637825421133226,1.6639457445509265,-0.3367600141793714,0.8625490576872296,-30.802362786118632,40,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,6861,キーエンス,82960.0,3.8297872340425476,5.052551601874122,2.5666493335740173,1.4900540725697908,0.6858090164330205,-5.64149226569609,15,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,8053,住友商事,1775.5,3.891164423639548,11.526381909547734,1.0095689462526147,3.6873087434885266,0.8293520617191366,-77.16398713826366,75,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8411,みずほフィナンシャルグループ,8486.0,4.636251541307024,8.544384753133794,2.500155353023575,1.901619186228043,1.0747482287545913,-3.7759383150017034,10,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,4506,住友ファーマ,1485.0,5.207226354941552,15.07167764432391,1.4393069438605743,10.28920279844927,0.727005135065217,-54.835766423357654,130,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8308,りそなホールディングス,2512.5,5.656013456686293,15.358126721763089,1.8164817762455208,6.85487300750216,1.3766793812578817,-1.5670910871694366,8,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 出来高1.4倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6301,小松製作所,7538.0,6.694975230007083,6.36376463948074,5.104034070136898,5.060990567089618,0.8978062784063966,-3.8520408163265296,132,True,True,True,False,True,False,False,B,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6501,日立製作所,5550.0,6.812933025404155,5.6137012369172234,5.40950771617485,3.595800916869507,1.3160593773717786,-8.097367113760557,134,False,True,True,False,True,False,False,B,False,,,,,,NONE,高値持ち合い後 / 5日線上向き / 出来高1.3倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8604,野村ホールディングス,1642.0,6.970684039087938,11.700680272108844,4.045513971060727,5.336087553405777,1.109709389966385,-0.6053268765133124,0,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 出来高1.1倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,2413,エムスリー,1855.0,8.606557377049185,-3.9357845675815684,9.590503518944578,5.517633674630251,0.7773858981248774,-32.44719592134013,190,True,True,True,True,False,False,False,B,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6098,リクルートホールディングス,17800.0,11.949685534591193,37.824235385211004,2.493626688288442,20.09013506766877,1.2949389969984069,-0.05614823133071045,0,True,True,True,False,False,False,False,B,False,,,,,,NONE,安値切り上げ / 5日線上向き / 出来高1.3倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,1332,ニッスイ,1278.0,-2.0689655172413834,-1.3508297954457738,-1.73125806837994,-0.0906845117108146,1.1690230569369262,-18.59872611464968,122,True,False,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 出来高1.2倍 / 25日線付近
2026-03-27,7.1-EARLY-RESEARCH-R2,7205,7205,387.0,-2.0253164556962022,-12.045454545454549,0.9860471806674349,-6.629994209612045,1.5975295197929116,-21.80238432006466,209,True,False,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 出来高1.6倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,9005,東急,1646.5,-1.7894422904861318,-9.308730377306528,0.5377403038405002,-2.6753203764127265,0.7597274005015768,-18.125310790651415,122,True,False,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,6902,デンソー,1915.5,-1.6936104695919885,-12.832764505119453,1.5145806566878748,-2.3660495840809093,0.898036339892574,-19.27939317319848,200,True,False,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,7270,ＳＵＢＡＲＵ,2639.0,-0.6213519111278432,-6.517888770811197,1.0081202815749561,0.7913592129183966,0.8290725308861588,-27.539813289401426,170,True,False,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,5020,ＥＮＥＯＳホールディングス,1324.0,-0.5259203606311047,1.5337423312883347,-0.9093559434531884,1.2665973199534886,0.706647127654877,-14.718196457326894,122,True,True,True,False,True,False,False,C,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,6504,富士電機,13815.0,-0.5041411595246625,8.82237101220953,-2.709733912577045,-1.044352759154199,0.6178761423019182,-22.387640449438205,66,True,True,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,4507,塩野義製薬,2912.5,-0.22267899965742188,-4.225583689575796,0.8337169227365271,1.1628957075671575,0.5780926852490168,-22.49866950505588,96,True,False,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,8058,三菱商事,4786.0,-0.16687526074259385,0.18840276324052496,-0.21397595155272509,0.18840276324052496,0.9200164040398423,-20.39254823685961,73,True,True,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,5108,ブリヂストン,4113.0,-0.09715812484819564,1.5555555555555545,-0.48604701373708425,1.4673666344312997,0.6833228079387493,-44.79194630872483,179,True,True,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,7202,いすゞ自動車,2227.5,-0.044873233116449196,-9.45121951219512,2.317931644932331,-2.4848309737070307,0.8883204724341862,-23.950153636053262,133,True,False,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,5802,住友電気工業,2180.0,0.06885471654809461,3.342024176345104,-0.7666513275381814,-2.5201666994580485,0.7118271315416439,-85.31986531986531,60,False,True,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,9009,京成電鉄,1355.5,0.07382798080473041,4.309349749903801,-1.00350945667122,4.35110625259818,0.894249292050042,-6.581667815299797,235,True,True,True,False,True,False,False,C,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,2802,味の素,5431.0,0.6486286137879826,12.233932630708821,-2.4098545438892227,3.1380085685636994,0.6392374409338255,-14.33753943217666,37,True,True,True,False,True,False,False,C,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,6367,ダイキン工業,20895.0,0.9420289855072372,-11.611675126903553,3.8449477672331254,-5.337694579852492,0.6295883127033219,-20.972012102874437,36,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,9843,ニトリホールディングス,3068.0,1.2875536480686733,16.410548283058233,-2.815083422695885,8.004590547134072,0.6031842991461318,-79.14343983684569,230,True,True,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,3436,ＳＵＭＣＯ,3434.0,1.4775413711583862,20.217048835988095,-3.5767208378386375,-2.2554678871924416,0.8749851043584203,-42.17881798282539,32,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,3659,ネクソン,3148.0,1.7124394184168112,20.937379946215895,-3.5219055681371625,15.493267784422349,0.7936166860057015,-29.003157419936855,146,True,True,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,9766,コナミグループ,22280.0,1.8048891935115385,2.0146520146520075,1.3012261898485367,4.858901711252095,0.8553620894341116,-16.38206042409458,200,True,False,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,4021,日産化学,8130.0,1.9052394083730162,11.202297907263038,-0.8953350684427432,4.071726284959398,0.6962288182522981,-6.626851958194557,38,True,True,True,False,True,False,False,C,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,5714,ＤＯＷＡホールディングス,10395.0,2.717391304347827,30.100125156445557,-4.807639984763562,12.990604225272516,0.6115783207924419,-16.033925686591278,73,True,True,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,4901,富士フイルムホールディングス,3319.0,3.1706558905812976,-13.36465674758549,6.511820077477671,-4.136098434521395,0.5638215497356808,-15.071647901740015,15,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,7752,リコー,1695.0,3.2277710109622326,3.2592141334145674,2.412967477608591,4.541866087728819,0.5539851695093173,-0.8771929824561431,1,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,5114.0,3.4175935288169867,2.5260625501202894,2.786077891286914,3.9025420973928915,0.8448375567143989,-0.6218422075398355,9,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,7013,ＩＨＩ,2766.0,3.479236812570141,-0.19844849359552663,3.5288489359690227,-1.105501766228567,0.6196120290274041,-84.68862441184612,225,False,True,False,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 5日線上向き / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,8354,ふくおかフィナンシャルグループ,7846.0,3.7281861448968723,7.156514613493581,1.939057491523477,3.5956100601028718,0.7749134679960737,-0.934343434343432,8,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6326,クボタ,2826.5,4.221976401179939,1.1994271392767653,3.9221196163607477,3.375002743012634,0.657812431215531,-13.509791921664627,132,True,True,False,False,True,False,False,C,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8309,三井住友トラストグループ,1789.5,4.313611192072275,7.027511961722488,2.556733201641653,-29.073094941776123,0.972633062646789,-74.41744102930666,22,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6981,村田製作所,7397.0,4.315329290650127,15.289900249376554,0.4928542283059887,-0.21260637063658105,0.969823169828214,-42.636680884063594,47,False,True,True,False,False,False,False,C,False,,,,,,NONE,5日線上向き / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,8601,大和証券グループ本社,1863.0,4.721753794266448,3.9330543933054463,3.738490195940086,3.1116129246504753,1.1936017815334738,-1.245693082427779,29,True,True,False,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 出来高1.2倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,6724,セイコーエプソン,3218.0,5.060398302317992,8.697855092045259,2.8859345293066774,4.666063866464576,1.032373649196079,-2.779456193353469,12,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8015,豊田通商,7598.0,5.148076390810963,14.6867924528302,1.4763782776034127,6.8641736381076734,0.6246398710587288,-0.7705367637455884,0,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,4689,ＬＩＮＥヤフー,554.0,5.4033485540334825,20.855148342059348,0.18956146851864553,12.759305695769685,0.8922889451883533,-1.773049645390068,2,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,5713,住友金属鉱山,11525.0,7.109665427509304,55.114401076716014,-6.668934841669699,22.389207236520715,0.6023288737214164,-13.345864661654138,122,True,True,True,False,True,False,False,C,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,5711,三菱マテリアル,6058.0,8.85893980233603,52.55603122639134,-4.280068004261805,22.59187307754573,1.1969445832357697,-1.3194331324319908,0,True,True,True,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 出来高1.2倍
2026-08-28,7.1-EARLY-RESEARCH-R2,8628,松井証券,1211.0,9.197475202885474,15.114068441064642,5.418958092619314,10.391978122151313,3.0683165607613025,-0.49301561216105183,0,True,True,False,False,False,False,False,C,False,,,,,,NONE,安値切り上げ / 5日線上向き / 出来高3.1倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,3103,ユニチカ,1686.0,19.57446808510639,117.82945736434107,-9.882896255978878,38.73346060167204,1.6624470049605633,-61.50684931506849,87,False,True,True,True,False,False,False,C,False,,,,,,NONE,長期調整後 / 5日線上向き / 出来高1.7倍
2026-08-28,7.1-EARLY-RESEARCH-R2,9501,東京電力ホールディングス,528.1,-3.8594574913526136,0.7824427480916052,-4.055068178375515,0.497826765420073,0.7048538906799179,-43.78326591441345,192,True,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,7731,ニコン,1942.0,-3.2868525896414313,5.543478260869561,-4.672722154858821,-2.3669234017736795,0.9513497137310896,-18.744769874476987,73,True,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,9502,中部電力,2841.0,-2.2535695854120075,4.988913525498884,-3.5007979667867284,0.7682649130647645,0.9031338748764336,-13.542300669507002,34,True,False,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,2871,ニチレイ,2149.5,-1.714677640603568,-6.927906473262613,0.01729897771208533,-1.7209689366021297,0.5702411059921134,-9.265512874630645,21,False,False,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 勢い改善 / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,4523,エーザイ,4824.0,-1.591187270501837,-4.114490161001793,-0.5625647302513888,0.09212459228642444,0.6945508009924343,-9.814918676388107,235,True,False,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,2002,日清製粉グループ本社,2038.0,-1.4506769825918808,-3.572273480009458,-0.5576086125895163,0.30416080164581416,0.8082051494243362,-7.30043211280419,95,True,False,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,3382,セブン＆アイ・ホールディングス,2001.5,-1.4282196503324296,-10.367218987908643,1.1635850966447312,-3.5477466363390997,3.7720117883264805,-17.19073231278444,132,False,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 出来高3.8倍 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,8252,丸井グループ,2950.5,-1.30456598093327,-2.912142152023689,-0.5765304429273477,-0.41245882162336267,0.9173706185066511,-12.370062370062374,233,True,False,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,3289,東急不動産ホールディングス,1330.5,-1.261595547309835,-4.004329004329,-0.2605132962275851,-0.012024108337227446,1.0868596057974231,-16.73967459324155,133,True,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,5201,ＡＧＣ,5729.0,-1.2581868321268508,-4.117154811715484,-0.2288981291979797,-2.740051609398342,0.5304887390838058,-31.100420926037287,60,True,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,1928,積水ハウス,3428.0,-1.238836070296745,-4.432673543350985,-0.13066768445899868,-1.0940818022343257,1.0315071945993928,-10.542797494780798,124,True,False,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,2282,日本ハム,6365.0,-0.9030048264051072,-3.208637469586373,-0.10084545900851394,1.2451644100580195,0.6186867760653164,-14.21832884097035,99,True,False,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,4005,住友化学,555.9,-0.6966773847802754,7.544979686593156,-2.5829223064285642,5.250602081155997,0.5540836104344115,-11.056,72,True,True,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,4503,アステラス製薬,2370.5,-0.691244239631339,3.6510712724092675,-1.6040120577336558,2.787244928931343,0.9868615716090937,-12.753036437246967,96,True,False,True,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,7203,トヨタ自動車,3116.0,-0.5108556832694733,-0.31989763275751537,-0.43088127508009444,2.937484308310312,0.8836492960142228,-22.099999999999998,135,True,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,6472,ＮＴＮ,372.2,-0.4812834224598994,-0.18771788683292767,-0.4343539507516675,-2.2625099785723246,0.5679614191396264,-23.572895277207394,75,True,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 安値切り上げ / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,2914,日本たばこ産業,6948.0,-0.4584527220630408,4.246061515378852,-1.5199681009077537,0.4504947345897792,0.7470959522256541,-3.7406483790523692,19,True,True,True,False,False,False,False,D,False,,,,,,NONE,安値切り上げ / 5日線上向き / 25日線付近
2026-08-28,7.1-EARLY-RESEARCH-R2,5019,出光興産,1379.5,-0.2891217925551137,5.426060374474595,-1.6456368861737625,4.357364399727648,0.7295250283119644,-17.444643925792935,97,True,True,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,5332,ＴＯＴＯ,6345.0,-0.09447331128955572,-5.538186690486824,1.2900733613321502,-3.7183385836808247,0.6250220264317181,-33.21052631578948,46,True,True,True,False,False,False,False,D,False,,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,5214,日本電気硝子,4796.0,0.02085505735140991,-6.510721247563356,1.6485353692422489,-3.8091265002246355,0.69302899768859,-42.74800047749792,82,False,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,4208,ＵＢＥ,3570.0,0.05605381165918466,12.796208530805696,-3.1429983210422394,4.211669371694127,0.5758455479313005,-3.851333153783998,11,True,True,True,False,False,False,False,D,False,,,,,,NONE,安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,9503,関西電力,2612.5,0.09578544061301653,6.610895735564171,-1.5569384932780261,6.432820011407148,0.8032955115272935,-7.5548478414720455,123,True,True,False,False,True,False,False,D,False,,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,9101,日本郵船,7115.0,0.19715533023518805,16.620226192427467,-3.9579012178716786,10.860081022125279,0.7627495308436035,-3.9162727886563165,3,True,True,True,False,False,False,False,D,False,,,,,,NONE,安値切り上げ / 5日線上向き
2026-08-28,7.1-EARLY-RESEARCH-R2,6954,ファナック,6052.0,0.28169014084507005,-8.635265700483096,2.440506565965844,-4.912139571130503,0.6507904544892515,-31.846846846846844,74,False,False,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 勢い改善
2026-08-28,7.1-EARLY-RESEARCH-R2,4004,レゾナック・ホールディングス,16175.0,0.7160647571606393,33.4020618556701,-7.634450706756885,4.97520832792504,0.5288738472637063,-21.07831178336179,74,False,True,True,True,False,False,False,D,False,,,,,,NONE,長期調整後 / 5日線上向き
