date,model_version,code,name,close,return_5d,return_20d,momentum_acceleration,ma25_distance,volume_ratio_20d,drawdown_252d_high,peak_age,higher_low,ma5_rising,volatility_contracting,long_adjustment,high_base,early_price_setup,confirm_setup,early_grade,margin_data_available,margin_buy_latest,margin_sell_latest,margin_buy_change_4obs_pct,margin_buy_change_13obs_pct,strategy,reason,margin_date
2026-08-25,7.1-EARLY-RESEARCH-R2,8253,クレディセゾン,4735.0,1.9814774930002168,2.0474137931034475,1.4696240447243547,1.697609085988705,0.7029112691769287,-4.1497975708502,128,True,True,True,False,True,False,False,A,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,9005,東急,1678.0,2.192448233861155,-6.36160714285714,3.78285001957544,-1.486508700655187,0.7048696295267395,-16.558925907508705,119,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,8601,大和証券グループ本社,1813.5,2.399774138904576,-3.099118354261288,3.1745537274698976,0.2232710311363517,0.9076383894722798,-3.869599787967137,26,False,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,2002,日清製粉グループ本社,2066.0,2.8372324539571947,-0.409737286093037,2.939666775480454,1.7383168365588286,0.838404927961145,-6.026836479417785,92,True,True,True,False,True,False,False,A,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,9008,京王電鉄,787.7,3.183128111082012,-2.4278459061067625,3.790089587608703,0.7562152399371636,0.5313315414647545,-81.40023612750885,125,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,9532,大阪瓦斯,5618.0,3.1961792799412247,0.897988505747116,2.971682153504446,2.564664300632402,0.5844704370313172,-17.7211482132396,116,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,2413,エムスリー,1750.0,3.214391035092889,-8.112365450249415,5.242482397655243,-0.8442404668819847,0.7360586550817662,-36.270939548434086,187,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,8267,イオン,1395.5,3.2556418793932678,1.2699564586357015,2.938152764734342,1.5736454421055646,1.013727610762568,-75.38366554947963,244,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,9022,東海旅客鉄道,3964.0,3.417688494651716,-1.4665672383793238,3.784330304246547,1.4391876676151938,0.7524574263528371,-17.9296066252588,125,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,9021,西日本旅客鉄道,2986.0,3.5367545076282925,-2.8943089430894298,4.26033174340065,0.9622862243621412,0.5627950351566369,-16.52222532848756,246,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,3092,ＺＯＺＯ,1148.5,3.936651583710416,-1.4163090128755385,4.2907288369293,0.2951655721671109,0.6032776656625037,-24.73787680209698,251,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,7211,三菱自動車工業,365.5,4.727793696275073,0.1644286105782377,4.686686543630514,1.810584958217265,1.1102486888684124,-20.19650655021834,131,False,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 5日線上向き / 出来高1.1倍 / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,4568,第一三共,2829.5,4.7962962962962985,0.248007085916746,4.734294524817112,2.7571379803746465,0.6145215551371995,-32.276208712302534,212,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,8233,高島屋,2446.0,7.967336128889868,5.294877313818347,6.643616800435281,5.698926589805198,1.3650226241337382,-6.229633889208353,40,True,True,True,False,True,False,False,A,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 出来高1.4倍 / 勢い改善,
2026-08-25,7.1-EARLY-RESEARCH-R2,3382,セブン＆アイ・ホールディングス,2033.0,0.0738370662072274,-4.755211993441089,1.2626400645674996,-2.4200593255320646,0.8500339914454862,-15.887463798096812,129,True,False,True,True,False,False,False,B,False,,,,,NONE,長期調整後 / 安値切り上げ / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,5411,ＪＦＥホールディングス,1834.0,0.1365001365001283,1.6629711751662946,-0.2792426572914452,1.324847239257032,0.8248545637349506,-22.25519287833828,130,True,True,True,True,False,False,False,B,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,3861,王子ホールディングス,869.2,0.3231763619575334,-1.4959202175883868,0.6971564163546301,-0.2712365356990487,0.7016945116869717,-12.264055718179067,121,False,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,4507,塩野義製薬,2911.0,2.825856587778164,0.5700466401796556,2.68334492773325,1.28247058250468,0.5476669004793766,-22.538584353379456,93,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,9434,ソフトバンク,239.3,2.264957264957279,4.818221638195364,1.0604018554084382,4.248348929200008,0.9397862988696384,-3.469140782573621,247,True,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善,
2026-08-25,7.1-EARLY-RESEARCH-R2,3289,東急不動産ホールディングス,1342.5,2.091254752851701,-2.0430499817584824,2.6020172482913217,0.8473430387163638,0.5935925227330312,-15.988735919899876,130,False,True,True,True,False,False,False,B,False,,,,,NONE,長期調整後 / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,7203,トヨタ自動車,3082.0,1.985440105890146,3.928511212274488,1.003312302821524,2.3954284195488285,0.5357647115407185,-22.950000000000003,132,False,True,True,True,False,False,False,B,False,,,,,NONE,長期調整後 / 5日線上向き / 勢い改善 / 25日線付近,
