date,model_version,code,name,ticker,close,ver6_score,ver6_rank_number,ver6_rank_letter,ver6_signal,ver6_selected,quality_gate,rsi,return_1d,return_5d_past,return_20d_past,momentum_acceleration,ma25_distance,drawdown_60d_high,atr14,signal_id,signal_start_date,signal_start_price,signal_age,days_outside_gate,first_signal_return,previous_ver6_rank,rank_velocity,score_velocity,phase,action,ver7_entry,buy_zone_low,buy_zone_high,ver6_stop,ver6_take_profit,atr_stop,swing_stop
2026-08-20,7.0,8267,イオン,8267.T,1385.5,45.0,191,E,対象外,False,False,51.8,1.8,-0.75,2.06,-1.27,0.89,-5.23,39.27,,,,,0,,187.0,-4.0,0.0,,SKIP,False,1344.0,1413.0,1275.0,1593.0,1326.6,1300.0
2026-08-20,7.0,5802,住友電気工業,5802.T,2218.5,45.2,190,E,対象外,False,False,44.5,0.38,-4.97,-9.49,-2.6,-3.06,-36.46,164.44,,,,,0,,184.0,-6.0,-0.09999999999999432,,SKIP,False,2152.0,2263.0,2041.0,2551.0,1971.8,1963.1
2026-08-20,7.0,6361,荏原製作所,6361.T,5026.0,46.0,189,E,対象外,False,False,38.8,0.56,-14.9,-10.14,-12.37,-9.63,-25.42,336.73,,,,,0,,183.0,-6.0,0.0,,SKIP,False,4875.0,5127.0,4624.0,5780.0,4520.9,4684.5
2026-08-20,7.0,7202,いすゞ自動車,7202.T,2230.0,62.2,164,E,対象外,False,False,44.9,2.91,-0.2,-4.25,0.86,-3.44,-9.73,69.64,,,,,0,,152.0,-12.0,-0.7999999999999972,,SKIP,False,2163.0,2275.0,2052.0,2564.0,2125.5,2156.2
2026-08-20,7.0,4063,信越化学工業,4063.T,6161.0,61.5,165,E,対象外,False,False,41.9,1.17,-3.4,-12.92,-0.17,-3.75,-21.07,213.29,,,,,0,,147.0,-18.0,-2.3999999999999986,,SKIP,False,5976.0,6284.0,5668.0,7085.0,5841.1,5607.8
2026-08-20,7.0,9023,東京地下鉄,9023.T,1471.0,61.0,166,E,対象外,False,False,54.4,1.48,1.03,1.66,0.62,0.76,-3.1,26.2,,,,,0,,157.0,-9.0,0.0,,SKIP,False,1427.0,1500.0,1353.0,1692.0,1431.7,1407.9
2026-08-20,7.0,9532,大阪ガス,9532.T,5517.0,61.0,167,E,対象外,False,False,54.8,1.53,0.73,2.0,0.23,1.2,-2.73,118.02,,,,,0,,174.0,7.0,10.0,,SKIP,False,5351.0,5627.0,5076.0,6345.0,5340.0,5239.7
2026-08-20,7.0,6981,村田製作所,6981.T,7205.0,60.5,168,E,対象外,False,False,42.3,-1.72,-13.31,-13.37,-9.97,-6.25,-41.18,684.99,,,,,0,,145.0,-23.0,-4.0,,SKIP,False,6989.0,7349.0,6629.0,8286.0,6177.5,5831.7
2026-08-20,7.0,4751,サイバーエージェント,4751.T,1340.5,59.5,169,E,対象外,False,False,45.9,5.34,6.81,-5.06,8.08,-4.74,-14.94,52.42,,,,,0,,192.0,23.0,20.5,,SKIP,False,1300.0,1367.0,1233.0,1542.0,1261.9,1221.9
2026-08-20,7.0,5333,日本ガイシ,5333.T,5567.0,59.0,170,E,対象外,False,False,41.5,1.03,-7.31,-10.48,-4.69,-4.92,-29.11,304.83,,,,,0,,160.0,-10.0,0.0,,SKIP,False,5400.0,5678.0,5122.0,6402.0,5109.8,5024.8
2026-08-20,7.0,7974,任天堂,7974.T,8781.0,58.0,171,E,対象外,False,False,66.6,2.38,5.48,25.39,-0.87,12.36,-1.34,312.13,,,,,0,,166.0,-5.0,1.5,,SKIP,False,8518.0,8957.0,8079.0,10098.0,8312.8,6875.4
2026-08-20,7.0,6753,シャープ,6753.T,637.4,57.5,172,E,対象外,False,False,51.4,3.47,-2.39,2.44,-3.0,1.29,-5.65,25.05,,,,,0,,195.0,23.0,19.700000000000003,,SKIP,False,618.0,650.0,586.0,733.0,599.8,583.6
2026-08-20,7.0,7270,SUBARU,7270.T,2633.5,56.9,173,E,対象外,False,False,54.2,4.57,2.97,1.96,2.48,1.26,-7.55,79.95,,,,,0,,171.0,-2.0,3.3999999999999986,,SKIP,False,2554.0,2686.0,2423.0,3029.0,2513.6,2431.8
2026-08-20,7.0,6113,アマダ,6113.T,2625.0,56.3,174,E,対象外,False,False,42.1,2.9,-5.23,-8.42,-3.13,-5.81,-17.97,129.98,,,,,0,,172.0,-2.0,4.799999999999997,,SKIP,False,2546.0,2678.0,2415.0,3019.0,2430.0,2465.6
2026-08-20,7.0,1803,清水建設,1803.T,2342.0,63.0,162,E,対象外,False,False,43.0,2.27,-3.36,-5.32,-2.03,-3.03,-13.8,83.55,,,,,0,,163.0,1.0,5.0,,SKIP,False,2272.0,2389.0,2155.0,2693.0,2216.7,2167.1
2026-08-20,7.0,9735,セコム,9735.T,6362.0,56.0,175,E,対象外,False,False,40.2,-0.03,-2.21,-5.54,-0.83,-4.82,-11.29,168.67,,,,,0,,168.0,-7.0,1.1000000000000014,,SKIP,False,6171.0,6489.0,5853.0,7316.0,6109.0,6220.7
2026-08-20,7.0,7211,三菱自動車工業,7211.T,353.8,55.0,177,E,対象外,False,False,51.0,4.46,3.39,-7.79,5.34,-1.94,-12.9,13.0,,,,,0,,198.0,21.0,20.0,,SKIP,False,343.0,361.0,325.0,407.0,334.3,333.9
2026-08-20,7.0,2413,エムスリー,2413.T,1750.5,53.8,178,E,対象外,False,False,50.1,1.04,8.39,-4.81,9.59,-2.07,-11.77,91.69,,,,,0,,170.0,-8.0,0.09999999999999432,,SKIP,False,1698.0,1786.0,1610.0,2013.0,1613.0,1441.8
2026-08-20,7.0,9020,JR東日本,9020.T,3503.0,52.0,179,E,対象外,False,False,49.4,3.03,0.95,-3.15,1.74,-1.69,-10.98,88.94,,,,,0,,190.0,11.0,10.0,,SKIP,False,3398.0,3573.0,3223.0,4028.0,3369.6,3334.2
2026-08-20,7.0,7012,川崎重工業,7012.T,2672.5,51.0,180,E,対象外,False,False,42.9,-0.11,-5.16,-2.34,-4.58,-3.01,-18.17,123.47,,,,,0,,175.0,-5.0,0.0,,SKIP,False,2592.0,2726.0,2459.0,3073.0,2487.3,2594.0
2026-08-20,7.0,8766,東京海上ホールディングス,8766.T,7233.0,50.8,181,E,対象外,False,False,34.8,-0.11,-5.1,-9.26,-2.79,-7.31,-13.82,187.21,,,,,0,,177.0,-4.0,0.19999999999999574,,SKIP,False,7016.0,7378.0,6654.0,8318.0,6952.2,7150.1
2026-08-20,7.0,7004,カナデビア,7004.T,1182.0,50.6,182,E,対象外,False,False,42.9,1.72,-4.14,-2.8,-3.44,-2.43,-18.65,43.85,,,,,0,,173.0,-9.0,-0.5,,SKIP,False,1147.0,1206.0,1087.0,1359.0,1116.2,1139.3
2026-08-20,7.0,7735,SCREENホールディングス,7735.T,13080.0,49.9,183,E,対象外,False,False,41.3,-0.76,-7.46,-20.73,-2.28,-9.76,-32.89,936.59,,,,,0,,178.0,-5.0,-0.30000000000000426,,SKIP,False,12688.0,13342.0,12034.0,15042.0,11675.1,11313.1
2026-08-20,7.0,6723,ルネサスエレクトロニクス,6723.T,3469.0,49.4,184,E,対象外,False,False,38.5,0.2,-7.59,-16.91,-3.36,-8.39,-32.29,262.9,,,,,0,,179.0,-5.0,0.5,,SKIP,False,3365.0,3538.0,3191.0,3989.0,3074.7,3048.7
2026-08-20,7.0,8801,三井不動産,8801.T,1490.0,49.3,185,E,対象外,False,False,47.9,2.97,2.23,-4.3,3.31,-1.9,-8.42,35.89,,,,,0,,194.0,9.0,10.299999999999997,,SKIP,False,1445.0,1520.0,1371.0,1713.0,1436.2,1417.9
2026-08-20,7.0,9005,東急,9005.T,1659.5,48.1,186,E,対象外,False,False,43.1,0.55,1.34,-5.06,2.61,-3.08,-10.13,31.9,,,,,0,,180.0,-6.0,-0.10000000000000142,,SKIP,False,1610.0,1693.0,1527.0,1908.0,1611.6,1617.9
2026-08-20,7.0,6472,NTN,6472.T,371.9,48.0,187,E,対象外,False,False,41.8,0.73,-4.62,-3.4,-3.77,-2.89,-17.92,14.0,,,,,0,,181.0,-6.0,0.0,,SKIP,False,361.0,379.0,342.0,428.0,350.9,352.4
2026-08-20,7.0,8802,三菱地所,8802.T,3680.0,55.0,176,E,対象外,False,False,38.9,1.83,-0.57,-12.46,2.55,-5.66,-15.56,103.73,,,,,0,,164.0,-12.0,-3.0,,SKIP,False,3570.0,3754.0,3386.0,4232.0,3524.4,3531.3
2026-08-20,7.0,6702,富士通,6702.T,3743.0,79.6,108,E,対象外,False,False,57.9,3.77,-0.19,13.05,-3.45,5.37,-4.07,133.38,,,,,0,,149.0,41.0,16.299999999999997,,SKIP,False,3631.0,3818.0,3444.0,4304.0,3542.9,3199.9
2026-08-20,7.0,6645,オムロン,6645.T,6409.0,95.5,55,D,監視候補,False,False,54.4,-0.42,-8.47,17.32,-12.8,6.99,-9.0,315.99,,,,,0,,41.0,-14.0,-1.0,,SKIP,False,6217.0,6537.0,5896.0,7370.0,5935.0,4989.9
2026-08-20,7.0,7733,オリンパス,7733.T,2187.0,80.9,106,E,対象外,False,False,76.5,2.6,5.78,26.71,-0.9,15.26,0.0,66.87,,,,,0,,76.0,-30.0,-5.599999999999994,,SKIP,False,2121.0,2231.0,2012.0,2515.0,2086.7,1698.0
2026-08-20,7.0,9432,NTT,9432.T,161.4,100.0,28,C,監視候補,False,False,62.1,1.25,0.56,6.18,-0.99,3.72,-0.8,2.91,,,,,0,,34.0,6.0,1.5,,SKIP,False,157.0,165.0,148.0,186.0,157.0,148.5
2026-08-20,7.0,6724,セイコーエプソン,6724.T,3059.0,100.0,29,C,監視候補,False,False,53.2,2.41,-3.1,4.15,-4.14,1.38,-6.31,96.32,,,,,0,,58.0,29.0,8.0,,SKIP,False,2967.0,3120.0,2814.0,3518.0,2914.5,2880.5
2026-08-20,7.0,5713,住友金属鉱山,5713.T,10630.0,99.9,30,D,監視候補,False,False,69.0,10.76,8.22,41.34,-2.12,25.56,0.0,557.77,,,,,0,,49.0,19.0,5.700000000000003,,SKIP,False,10311.0,10843.0,9780.0,12224.0,9793.3,6934.2
2026-08-20,7.0,6701,NEC,6701.T,4820.0,99.8,31,D,監視候補,False,False,56.0,3.39,-1.97,10.75,-4.66,3.95,-6.73,192.6,,,,,0,,90.0,59.0,17.5,,SKIP,False,4675.0,4916.0,4434.0,5543.0,4531.1,4170.0
2026-08-20,7.0,6988,日東電工,6988.T,3439.0,99.7,32,D,監視候補,False,False,52.7,2.38,-3.15,4.4,-4.25,0.63,-3.86,102.87,,,,,0,,87.0,55.0,15.799999999999997,,SKIP,False,3336.0,3508.0,3164.0,3955.0,3284.7,3237.7
2026-08-20,7.0,9202,ANAホールディングス,9202.T,3043.0,99.7,33,D,監視候補,False,False,46.7,0.56,-1.46,1.2,-1.76,-1.23,-5.53,60.33,,,,,0,,69.0,36.0,10.400000000000006,,SKIP,False,2952.0,3104.0,2800.0,3499.0,2952.5,2868.6
2026-08-20,7.0,3402,東レ,3402.T,1301.0,99.4,34,D,監視候補,False,False,58.4,1.72,-3.99,11.24,-6.8,5.67,-5.28,39.29,,,,,0,,37.0,3.0,1.9000000000000057,,SKIP,False,1262.0,1327.0,1197.0,1496.0,1242.1,1099.5
2026-08-20,7.0,2801,キッコーマン,2801.T,1838.0,99.2,35,D,監視候補,False,False,67.1,2.45,3.32,13.49,-0.06,8.32,0.0,56.47,,,,,0,,16.0,-19.0,-4.0,,SKIP,False,1783.0,1875.0,1691.0,2114.0,1753.3,1547.2
2026-08-20,7.0,4689,LINEヤフー,4689.T,517.5,99.0,36,D,監視候補,False,False,71.5,4.71,3.6,16.92,-0.63,10.58,0.0,14.8,4689_20260818_01,2026-08-18,497.9,3.0,1,3.9365334404498853,11.0,-25.0,-7.0,MATURE,SKIP,False,502.0,528.0,476.0,595.0,495.3,427.8
2026-08-20,7.0,7751,キヤノン,7751.T,4515.0,98.7,37,D,監視候補,False,False,51.6,0.89,-1.31,-0.46,-1.2,-0.26,-4.95,92.84,,,,,0,,30.0,-7.0,-0.5,,SKIP,False,4380.0,4605.0,4154.0,5192.0,4375.7,4342.2
2026-08-20,7.0,8308,りそなホールディングス,8308.T,2347.5,98.6,38,D,監視候補,False,False,51.7,-0.38,-4.05,1.1,-4.32,0.95,-6.1,79.51,,,,,0,,43.0,5.0,2.3999999999999915,,SKIP,False,2277.0,2394.0,2160.0,2700.0,2228.2,2142.2
2026-08-20,7.0,1928,積水ハウス,1928.T,3437.0,98.5,39,D,監視候補,False,False,51.9,1.87,0.32,-0.64,0.48,-0.56,-6.55,56.56,,,,,0,,123.0,84.0,25.799999999999997,,SKIP,False,3334.0,3506.0,3162.0,3953.0,3352.2,3309.4
2026-08-20,7.0,9766,コナミグループ,9766.T,22160.0,98.5,40,D,監視候補,False,False,64.4,2.21,4.36,19.85,-0.61,8.82,-2.4,828.94,,,,,0,,18.0,-22.0,-4.599999999999994,,SKIP,False,21495.0,22603.0,20387.0,25484.0,20916.6,17740.8
2026-08-20,7.0,4151,協和キリン,4151.T,2625.0,98.5,41,D,監視候補,False,False,55.7,1.37,0.48,-0.08,0.5,1.26,-4.04,60.78,,,,,0,,32.0,-9.0,-0.20000000000000284,,SKIP,False,2546.0,2678.0,2415.0,3019.0,2533.8,2410.4
2026-08-20,7.0,7951,ヤマハ,7951.T,1295.5,98.3,42,D,監視候補,False,False,52.7,1.05,-5.92,5.97,-7.41,0.95,-7.86,37.43,,,,,0,,38.0,-4.0,0.7999999999999972,,SKIP,False,1257.0,1321.0,1192.0,1490.0,1239.4,1189.5
2026-08-20,7.0,1332,ニッスイ,1332.T,1302.0,98.1,43,D,監視候補,False,False,55.7,1.32,2.97,1.52,2.59,2.4,-2.87,32.56,,,,,0,,35.0,-8.0,0.09999999999999432,,SKIP,False,1263.0,1328.0,1198.0,1497.0,1253.2,1200.0
2026-08-20,7.0,7762,シチズン時計,7762.T,2567.0,97.9,44,D,監視候補,False,False,56.9,0.86,-3.89,13.79,-7.34,8.27,-8.35,125.51,,,,,0,,19.0,-25.0,-5.099999999999994,,SKIP,False,2490.0,2618.0,2362.0,2952.0,2378.7,1965.1
2026-08-20,7.0,8306,三菱UFJフィナンシャル・グループ,8306.T,3464.0,97.1,45,D,監視候補,False,False,44.4,-0.89,-6.61,-5.56,-5.22,-4.04,-8.82,100.71,8306_20260818_01,2026-08-18,3654.0,4.0,1,-5.199781061850029,10.0,-35.0,-10.100000000000009,MATURE,SKIP,False,3360.0,3533.0,3187.0,3984.0,3312.9,3397.9
2026-08-20,7.0,9201,日本航空,9201.T,2990.0,96.9,46,D,監視候補,False,False,52.2,0.22,-1.29,4.44,-2.4,0.66,-3.98,59.71,,,,,0,,40.0,-6.0,-0.09999999999999432,,SKIP,False,2900.0,3050.0,2751.0,3438.0,2900.4,2714.4
2026-08-20,7.0,4543,テルモ,4543.T,2576.5,96.8,47,D,監視候補,False,False,61.1,4.23,-1.68,17.17,-5.97,8.44,-3.59,92.84,,,,,0,,15.0,-32.0,-7.1000000000000085,,SKIP,False,2499.0,2628.0,2370.0,2963.0,2437.2,2122.3
2026-08-20,7.0,8253,クレディセゾン,8253.T,4658.0,96.8,48,D,監視候補,False,False,52.0,0.22,-3.84,-1.17,-3.55,0.2,-3.84,113.26,,,,,0,,33.0,-15.0,-1.9000000000000057,,SKIP,False,4518.0,4751.0,4285.0,5357.0,4488.1,4335.2
2026-08-20,7.0,7186,コンコルディア・フィナンシャルグループ,7186.T,1853.0,96.7,49,D,監視候補,False,False,48.4,0.0,-3.84,-2.42,-3.23,-1.59,-6.53,55.86,,,,,0,,46.0,-3.0,1.7999999999999972,,SKIP,False,1797.0,1890.0,1705.0,2131.0,1769.2,1741.2
2026-08-20,7.0,7752,リコー,7752.T,1599.5,96.1,50,D,監視候補,False,False,53.3,0.69,-3.12,3.09,-3.89,0.82,-4.68,43.2,,,,,0,,42.0,-8.0,-0.30000000000001137,,SKIP,False,1552.0,1631.0,1472.0,1839.0,1534.7,1496.0
2026-08-20,7.0,8015,豊田通商,8015.T,7195.0,100.9,27,C,監視候補,False,False,58.7,3.24,-0.04,11.48,-2.91,5.16,-3.55,248.79,,,,,0,,56.0,29.0,7.900000000000006,,SKIP,False,6979.0,7339.0,6619.0,8274.0,6821.8,6304.3
2026-08-20,7.0,7267,本田技研工業,7267.T,1741.5,96.0,51,D,監視候補,False,False,64.5,4.78,5.71,11.71,2.78,7.33,0.0,53.02,,,,,0,,55.0,4.0,2.799999999999997,,SKIP,False,1689.0,1776.0,1602.0,2003.0,1662.0,1523.3
2026-08-20,7.0,9009,京成電鉄,9009.T,1327.0,101.4,26,C,監視候補,False,False,68.3,1.84,4.2,6.5,2.58,3.82,-0.26,29.58,,,,,0,,27.0,1.0,0.9000000000000057,,SKIP,False,1287.0,1354.0,1221.0,1526.0,1282.6,1207.4
2026-08-20,7.0,6305,日立建機,6305.T,5636.0,101.6,24,C,監視候補,False,False,56.2,3.99,1.0,6.46,-0.61,3.41,-0.84,189.78,,,,,0,,29.0,5.0,2.299999999999997,,SKIP,False,5467.0,5749.0,5185.0,6481.0,5351.3,5183.0
2026-08-20,7.0,8309,三井住友トラストグループ,8309.T,1690.5,120.2,1,A,強気買い,True,True,53.4,0.12,-3.57,-1.2,-3.27,0.08,-3.57,40.69,8309_20260818_01,2026-08-18,1734.0,5.0,0,-2.5086505190311414,2.0,1.0,10.299999999999997,MATURE,SKIP,False,1640.0,1724.0,1555.0,1944.0,1629.5,1565.6
2026-08-20,7.0,7269,スズキ,7269.T,2087.0,115.3,2,B,買い候補,True,True,55.7,3.21,4.32,1.51,3.95,2.55,-3.09,68.19,7269_20260818_01,2026-08-18,2081.0,4.0,0,0.28832292167226825,31.0,29.0,16.5,ACCELERATION,ENTRY,True,2024.0,2129.0,1920.0,2400.0,1984.7,1797.0
2026-08-20,7.0,5101,横浜ゴム,5101.T,7562.0,115.2,3,B,買い候補,True,True,49.9,3.9,-0.84,-1.84,-0.38,-0.6,-4.51,331.67,5101_20260818_01,2026-08-18,7647.0,4.0,0,-1.1115470119000936,28.0,25.0,15.299999999999997,MATURE,SKIP,False,7335.0,7713.0,6957.0,8696.0,7064.5,7077.4
2026-08-20,7.0,8601,大和証券グループ本社,8601.T,1757.0,114.8,4,B,買い候補,True,True,46.6,1.27,-3.36,-5.16,-2.07,-3.23,-6.49,42.53,8601_20260818_01,2026-08-18,1771.0,4.0,0,-0.7905138339920903,23.0,19.0,12.899999999999991,MATURE,SKIP,False,1704.0,1792.0,1616.0,2021.0,1693.2,1710.4
2026-08-20,7.0,8604,野村ホールディングス,8604.T,1521.0,114.0,5,B,買い候補,True,True,47.3,0.76,-3.83,-5.12,-2.55,-2.59,-6.46,39.12,8604_20260818_01,2026-08-18,1554.0,5.0,0,-2.1235521235521193,1.0,-4.0,1.2999999999999972,MATURE,SKIP,False,1475.0,1551.0,1399.0,1749.0,1462.3,1448.2
2026-08-20,7.0,5108,ブリヂストン,5108.T,4089.0,110.5,6,B,買い候補,False,True,58.9,1.94,-0.97,8.49,-3.09,3.28,-5.35,104.67,5108_20260818_01,2026-08-18,4074.0,4.0,0,0.3681885125184081,9.0,3.0,3.200000000000003,MATURE,SKIP,False,3966.0,4171.0,3762.0,4702.0,3932.0,3656.6
2026-08-20,7.0,8331,千葉銀行,8331.T,2709.5,109.6,7,C,買い候補,False,True,50.8,-0.51,-4.66,0.06,-4.68,0.02,-4.71,80.32,8331_20260818_01,2026-08-18,2837.5,4.0,0,-4.511013215859028,4.0,-3.0,0.7999999999999972,MATURE,SKIP,False,2628.0,2764.0,2493.0,3116.0,2589.0,2491.5
2026-08-20,7.0,2503,キリンホールディングス,2503.T,3032.0,109.3,8,C,買い候補,False,True,56.2,1.12,-0.3,4.34,-1.38,2.19,-3.22,82.54,2503_20260818_01,2026-08-18,3000.0,5.0,0,1.0666666666666602,5.0,-3.0,0.7000000000000028,MATURE,SKIP,False,2941.0,3093.0,2789.0,3487.0,2908.2,2791.5
2026-08-20,7.0,4021,日産化学,4021.T,8162.0,109.1,9,C,買い候補,False,True,57.3,5.15,1.48,3.55,0.59,5.25,-5.61,264.85,4021_20260818_01,2026-08-18,8059.0,5.0,0,1.2780742027546754,13.0,4.0,3.299999999999997,ACCELERATION,ENTRY,True,7917.0,8325.0,7509.0,9386.0,7764.7,7173.9
2026-08-20,7.0,5019,出光興産,5019.T,1349.5,108.7,10,C,買い候補,False,True,58.8,0.93,5.18,2.55,4.55,3.76,-4.12,35.31,5019_20260818_01,2026-08-18,1370.5,5.0,0,-1.5322874863188618,7.0,-3.0,0.7000000000000028,ACCELERATION,ENTRY,True,1309.0,1376.0,1242.0,1552.0,1296.5,1221.9
2026-08-20,7.0,8725,MS&ADインシュアランスグループホールディングス,8725.T,4773.0,108.5,11,C,買い候補,False,True,49.1,-1.79,-1.49,-0.58,-1.34,-1.28,-5.49,120.95,8725_20260818_01,2026-08-18,4985.0,5.0,0,-4.252758274824475,3.0,-8.0,-0.5,MATURE,SKIP,False,4630.0,4868.0,4391.0,5489.0,4591.6,4678.5
2026-08-20,7.0,8411,みずほフィナンシャルグループ,8411.T,8085.0,108.3,12,C,買い候補,False,True,45.1,-0.28,-7.86,-5.21,-6.56,-3.39,-7.86,271.57,8411_20260818_01,2026-08-18,8531.0,5.0,0,-5.22799202907045,12.0,0.0,2.5,MATURE,SKIP,False,7842.0,8247.0,7438.0,9298.0,7677.6,7722.2
2026-08-20,7.0,4631,DIC,4631.T,5240.0,108.3,13,C,買い候補,False,True,58.3,0.42,-7.67,14.79,-11.36,8.92,-7.67,195.76,4631_20260818_01,2026-08-18,5495.0,5.0,0,-4.640582347588717,6.0,-7.0,0.0,MATURE,SKIP,False,5083.0,5345.0,4821.0,6026.0,4946.4,4244.7
2026-08-20,7.0,2871,ニチレイ,2871.T,2182.5,107.3,14,C,買い候補,False,True,52.2,1.42,1.07,2.95,0.33,0.66,-7.29,70.98,2871_20260818_01,2026-08-18,2141.5,5.0,0,1.9145458790567282,8.0,-6.0,-0.29999999999999716,RE-ENTRY,WATCH,False,2117.0,2226.0,2008.0,2510.0,2076.0,2039.8
2026-08-20,7.0,4578,大塚ホールディングス,4578.T,12600.0,106.8,15,C,買い候補,False,True,64.3,4.52,1.33,14.86,-2.39,7.91,-0.83,411.93,4578_20260818_01,2026-08-18,12040.0,4.0,0,4.651162790697683,20.0,5.0,3.799999999999997,HOLD,HOLD,False,12222.0,12852.0,11592.0,14490.0,11982.1,10746.0
2026-08-20,7.0,9503,関西電力,9503.T,2557.5,106.7,16,C,買い候補,False,True,68.8,8.37,6.58,8.76,4.39,6.96,0.0,63.98,9503_20260820_01,2026-08-20,2557.5,0.0,0,0.0,77.0,61.0,20.5,ACCELERATION,ENTRY,True,2481.0,2609.0,2353.0,2941.0,2461.5,2319.3
2026-08-20,7.0,4503,アステラス製薬,4503.T,2418.0,106.6,17,C,買い候補,False,True,65.9,3.47,3.89,11.15,1.1,7.49,0.0,63.69,4503_20260820_01,2026-08-20,2418.0,0.0,0,0.0,14.0,-3.0,2.299999999999997,ACCELERATION,ENTRY,True,2345.0,2466.0,2225.0,2781.0,2322.5,2114.4
2026-08-20,7.0,5714,DOWAホールディングス,5714.T,9789.0,104.5,18,C,監視候補,False,False,64.4,5.64,2.28,15.75,-1.66,12.15,-9.74,386.07,,,,,0,,36.0,18.0,6.900000000000006,,SKIP,False,9495.0,9985.0,9006.0,11257.0,9209.9,7646.6
2026-08-20,7.0,8354,ふくおかフィナンシャルグループ,8354.T,7507.0,104.4,19,C,監視候補,False,False,51.1,0.64,-2.56,-0.58,-2.41,-0.22,-3.79,223.88,,,,,0,,24.0,5.0,2.9000000000000057,,SKIP,False,7282.0,7657.0,6906.0,8633.0,7171.2,7057.5
2026-08-20,7.0,2914,日本たばこ産業（JT）,2914.T,6870.0,104.1,20,C,監視候補,False,False,55.4,-0.64,-2.8,6.38,-4.4,1.6,-3.71,158.46,,,,,0,,17.0,-3.0,1.0,,SKIP,False,6664.0,7007.0,6320.0,7900.0,6632.3,6330.2
2026-08-20,7.0,4208,UBE,4208.T,3532.0,103.4,21,C,監視候補,False,False,61.2,-0.2,-2.08,8.98,-4.32,5.29,-3.73,91.26,,,,,0,,22.0,1.0,1.4000000000000057,,SKIP,False,3426.0,3603.0,3249.0,4062.0,3395.1,3073.6
2026-08-20,7.0,6857,アドバンテスト,6857.T,35360.0,103.0,22,C,監視候補,False,False,58.3,0.97,-1.61,19.52,-6.49,11.33,-6.41,2272.99,,,,,0,,21.0,-1.0,0.20000000000000284,,SKIP,False,34299.0,36067.0,32531.0,40664.0,31950.5,24014.3
2026-08-20,7.0,8750,第一生命ホールディングス,8750.T,1767.5,102.7,23,C,監視候補,False,False,37.9,-0.48,-6.18,-6.83,-4.48,-5.95,-9.78,47.5,8750_20260818_01,2026-08-18,1841.5,3.0,2,-4.018463209340217,47.0,24.0,8.200000000000003,MATURE,SKIP,False,1714.0,1803.0,1626.0,2033.0,1696.2,1741.2
2026-08-20,7.0,6103,オークマ,6103.T,4980.0,101.5,25,C,監視候補,False,False,45.9,0.61,-8.12,1.84,-8.58,-2.51,-10.75,208.47,,,,,0,,60.0,35.0,10.200000000000003,,SKIP,False,4831.0,5080.0,4582.0,5727.0,4667.3,4621.8
2026-08-20,7.0,4452,花王,4452.T,3553.0,96.0,52,D,監視候補,False,False,59.3,2.01,-0.11,10.0,-2.61,4.61,-4.95,94.45,,,,,0,,53.0,1.0,2.200000000000003,,SKIP,False,3446.0,3624.0,3269.0,4086.0,3411.3,3124.3
2026-08-20,7.0,2502,アサヒグループホールディングス,2502.T,1671.5,95.9,53,D,監視候補,False,False,52.8,1.0,-0.71,2.58,-1.36,0.46,-5.91,44.33,,,,,0,,78.0,25.0,9.700000000000003,,SKIP,False,1621.0,1705.0,1538.0,1922.0,1605.0,1597.0
2026-08-20,7.0,8628,松井証券,8628.T,1090.0,95.8,54,D,監視候補,False,False,56.3,-0.64,-1.62,-1.71,-1.2,0.41,-2.94,23.27,,,,,0,,39.0,-15.0,-1.2000000000000028,,SKIP,False,1057.0,1112.0,1003.0,1254.0,1055.1,1017.9
2026-08-20,7.0,9104,商船三井,9104.T,6957.0,88.0,83,E,対象外,False,False,79.5,-0.13,10.8,20.3,5.72,14.38,-0.13,179.64,,,,,0,,72.0,-11.0,0.0,,SKIP,False,6748.0,7096.0,6400.0,8001.0,6687.5,5629.7
2026-08-20,7.0,4523,エーザイ,4523.T,4962.0,88.0,84,E,対象外,False,False,61.6,2.58,1.85,9.05,-0.42,5.07,-2.9,141.93,,,,,0,,82.0,-2.0,3.0,,SKIP,False,4813.0,5061.0,4565.0,5706.0,4749.1,4453.6
2026-08-20,7.0,5411,JFEホールディングス,5411.T,1847.5,87.5,85,E,対象外,False,False,60.3,2.95,2.78,7.76,0.84,3.11,-1.07,47.8,,,,,0,,127.0,42.0,17.299999999999997,,SKIP,False,1792.0,1884.0,1700.0,2125.0,1775.8,1690.5
2026-08-20,7.0,7912,大日本印刷,7912.T,3222.0,87.4,86,E,対象外,False,False,59.2,-0.65,-2.42,2.19,-2.97,3.06,-2.92,88.37,,,,,0,,79.0,-7.0,1.3000000000000114,,SKIP,False,3125.0,3286.0,2964.0,3705.0,3089.4,2819.3
2026-08-20,7.0,5401,日本製鉄,5401.T,663.0,87.0,87,E,対象外,False,False,56.0,-2.2,-2.17,10.68,-4.84,2.19,-4.95,17.52,,,,,0,,68.0,-19.0,-2.299999999999997,,SKIP,False,643.0,676.0,610.0,762.0,636.7,595.3
2026-08-20,7.0,8001,伊藤忠商事,8001.T,2004.0,86.4,88,E,対象外,False,False,51.7,1.37,-3.56,2.04,-4.07,0.14,-4.39,46.88,,,,,0,,80.0,-8.0,0.7000000000000028,,SKIP,False,1944.0,2044.0,1844.0,2305.0,1933.7,1930.3
